Issue Type,Book,Chapter,Verse,Details
MISSING_VERSE_NUMBER,1 రాజులు,5,261,
MISSING_VERSE_NUMBER,1 రాజులు,5,262,
MISSING_VERSE_NUMBER,1 రాజులు,5,263,
MISSING_VERSE_NUMBER,1 రాజులు,5,264,
MISSING_VERSE_NUMBER,1 రాజులు,5,265,
MISSING_VERSE_NUMBER,1 రాజులు,5,266,
MISSING_VERSE_NUMBER,1 రాజులు,5,267,
MISSING_VERSE_NUMBER,1 రాజులు,5,268,
MISSING_VERSE_NUMBER,1 రాజులు,5,269,
MISSING_VERSE_NUMBER,1 రాజులు,5,270,
MISSING_VERSE_NUMBER,1 రాజులు,5,271,
MISSING_VERSE_NUMBER,1 రాజులు,5,272,
MISSING_VERSE_NUMBER,1 రాజులు,5,273,
MISSING_VERSE_NUMBER,1 రాజులు,5,274,
MISSING_VERSE_NUMBER,1 రాజులు,5,275,
MISSING_VERSE_NUMBER,1 రాజులు,5,276,
MISSING_VERSE_NUMBER,1 రాజులు,5,277,
MISSING_VERSE_NUMBER,1 రాజులు,5,278,
MISSING_VERSE_NUMBER,1 రాజులు,5,279,
MISSING_VERSE_NUMBER,1 రాజులు,5,280,
MISSING_VERSE_NUMBER,1 రాజులు,5,281,
MISSING_VERSE_NUMBER,1 రాజులు,5,282,
MISSING_VERSE_NUMBER,1 రాజులు,5,283,
MISSING_VERSE_NUMBER,1 రాజులు,5,284,
MISSING_VERSE_NUMBER,1 రాజులు,5,285,
MISSING_VERSE_NUMBER,1 రాజులు,5,286,
MISSING_VERSE_NUMBER,1 రాజులు,5,287,
MISSING_VERSE_NUMBER,1 రాజులు,5,288,
MISSING_VERSE_NUMBER,1 రాజులు,5,289,
MISSING_VERSE_NUMBER,1 రాజులు,5,290,
MISSING_VERSE_NUMBER,1 రాజులు,5,291,
MISSING_VERSE_NUMBER,1 రాజులు,5,292,
MISSING_VERSE_NUMBER,1 రాజులు,5,293,
MISSING_VERSE_NUMBER,1 రాజులు,5,294,
MISSING_VERSE_NUMBER,1 రాజులు,5,295,
MISSING_VERSE_NUMBER,1 రాజులు,5,296,
MISSING_VERSE_NUMBER,1 రాజులు,5,297,
MISSING_VERSE_NUMBER,1 రాజులు,5,298,
MISSING_VERSE_NUMBER,1 రాజులు,5,299,
MISSING_VERSE_NUMBER,1 రాజులు,5,300,
MISSING_VERSE_NUMBER,1 రాజులు,5,301,
MISSING_VERSE_NUMBER,1 రాజులు,5,302,
MISSING_VERSE_NUMBER,1 రాజులు,5,303,
MISSING_VERSE_NUMBER,1 రాజులు,5,304,
MISSING_VERSE_NUMBER,1 రాజులు,5,305,
MISSING_VERSE_NUMBER,1 రాజులు,5,306,
MISSING_VERSE_NUMBER,1 రాజులు,5,307,
MISSING_VERSE_NUMBER,1 రాజులు,5,308,
MISSING_VERSE_NUMBER,1 రాజులు,5,309,
MISSING_VERSE_NUMBER,1 రాజులు,5,310,
MISSING_VERSE_NUMBER,1 రాజులు,5,311,
MISSING_VERSE_NUMBER,1 రాజులు,5,312,
MISSING_VERSE_NUMBER,1 రాజులు,5,313,
MISSING_VERSE_NUMBER,1 రాజులు,5,314,
MISSING_VERSE_NUMBER,1 రాజులు,5,315,
MISSING_VERSE_NUMBER,1 రాజులు,5,316,
MISSING_VERSE_NUMBER,1 రాజులు,5,317,
MISSING_VERSE_NUMBER,1 రాజులు,5,318,
MISSING_VERSE_NUMBER,1 రాజులు,5,319,
MISSING_VERSE_NUMBER,1 రాజులు,5,320,
MISSING_VERSE_NUMBER,1 రాజులు,5,321,
MISSING_VERSE_NUMBER,1 రాజులు,5,322,
MISSING_VERSE_NUMBER,1 రాజులు,5,323,
MISSING_VERSE_NUMBER,1 రాజులు,5,324,
MISSING_VERSE_NUMBER,1 రాజులు,5,325,
MISSING_VERSE_NUMBER,1 రాజులు,5,326,
MISSING_VERSE_NUMBER,1 రాజులు,5,327,
MISSING_VERSE_NUMBER,1 రాజులు,5,328,
MISSING_VERSE_NUMBER,1 రాజులు,5,329,
MISSING_VERSE_NUMBER,1 రాజులు,5,330,
MISSING_VERSE_NUMBER,1 రాజులు,5,331,
MISSING_VERSE_NUMBER,1 రాజులు,5,332,
MISSING_VERSE_NUMBER,1 రాజులు,5,333,
MISSING_VERSE_NUMBER,1 రాజులు,5,334,
MISSING_VERSE_NUMBER,1 రాజులు,5,335,
MISSING_VERSE_NUMBER,1 రాజులు,5,336,
MISSING_VERSE_NUMBER,1 రాజులు,5,337,
MISSING_VERSE_NUMBER,1 రాజులు,5,338,
MISSING_VERSE_NUMBER,1 రాజులు,5,339,
MISSING_VERSE_NUMBER,1 రాజులు,5,340,
MISSING_VERSE_NUMBER,1 రాజులు,5,341,
MISSING_VERSE_NUMBER,1 రాజులు,5,342,
MISSING_VERSE_NUMBER,1 రాజులు,5,343,
MISSING_VERSE_NUMBER,1 రాజులు,5,344,
MISSING_VERSE_NUMBER,1 రాజులు,5,345,
MISSING_VERSE_NUMBER,1 రాజులు,5,346,
MISSING_VERSE_NUMBER,1 రాజులు,5,347,
MISSING_VERSE_NUMBER,1 రాజులు,5,348,
MISSING_VERSE_NUMBER,1 రాజులు,5,349,
MISSING_VERSE_NUMBER,1 రాజులు,18,47,
MISSING_VERSE_NUMBER,1 రాజులు,18,48,
MISSING_VERSE_NUMBER,1 రాజులు,18,49,
MISSING_VERSE_NUMBER,1 రాజులు,18,50,
MISSING_VERSE_NUMBER,1 రాజులు,18,51,
MISSING_VERSE_NUMBER,1 రాజులు,18,52,
MISSING_VERSE_NUMBER,1 రాజులు,18,53,
MISSING_VERSE_NUMBER,1 రాజులు,18,54,
MISSING_VERSE_NUMBER,1 రాజులు,18,55,
MISSING_VERSE_NUMBER,1 రాజులు,18,56,
MISSING_VERSE_NUMBER,1 రాజులు,18,57,
MISSING_VERSE_NUMBER,1 రాజులు,18,58,
MISSING_VERSE_NUMBER,1 రాజులు,18,59,
MISSING_VERSE_NUMBER,1 రాజులు,18,60,
MISSING_VERSE_NUMBER,1 రాజులు,18,61,
MISSING_VERSE_NUMBER,1 రాజులు,18,62,
MISSING_VERSE_NUMBER,1 రాజులు,18,63,
MISSING_VERSE_NUMBER,1 రాజులు,18,64,
MISSING_VERSE_NUMBER,1 రాజులు,18,65,
MISSING_VERSE_NUMBER,1 రాజులు,18,66,
MISSING_VERSE_NUMBER,1 రాజులు,18,67,
MISSING_VERSE_NUMBER,1 రాజులు,18,68,
MISSING_VERSE_NUMBER,1 రాజులు,18,69,
MISSING_VERSE_NUMBER,1 రాజులు,18,70,
MISSING_VERSE_NUMBER,1 రాజులు,18,71,
MISSING_VERSE_NUMBER,1 రాజులు,18,72,
MISSING_VERSE_NUMBER,1 రాజులు,18,73,
MISSING_VERSE_NUMBER,1 రాజులు,18,74,
MISSING_VERSE_NUMBER,1 రాజులు,18,75,
MISSING_VERSE_NUMBER,1 రాజులు,18,76,
MISSING_VERSE_NUMBER,1 రాజులు,18,77,
MISSING_VERSE_NUMBER,1 రాజులు,18,78,
MISSING_VERSE_NUMBER,1 రాజులు,18,79,
MISSING_VERSE_NUMBER,1 రాజులు,18,80,
MISSING_VERSE_NUMBER,1 రాజులు,18,81,
MISSING_VERSE_NUMBER,1 రాజులు,18,82,
MISSING_VERSE_NUMBER,1 రాజులు,18,83,
MISSING_VERSE_NUMBER,1 రాజులు,18,84,
MISSING_VERSE_NUMBER,1 రాజులు,18,85,
MISSING_VERSE_NUMBER,1 రాజులు,18,86,
MISSING_VERSE_NUMBER,1 రాజులు,18,87,
MISSING_VERSE_NUMBER,1 రాజులు,18,88,
MISSING_VERSE_NUMBER,1 రాజులు,18,89,
MISSING_VERSE_NUMBER,1 రాజులు,18,90,
MISSING_VERSE_NUMBER,1 రాజులు,18,91,
MISSING_VERSE_NUMBER,1 రాజులు,18,92,
MISSING_VERSE_NUMBER,1 రాజులు,18,93,
MISSING_VERSE_NUMBER,1 రాజులు,18,94,
MISSING_VERSE_NUMBER,1 రాజులు,18,95,
MISSING_VERSE_NUMBER,1 రాజులు,18,96,
MISSING_VERSE_NUMBER,1 రాజులు,18,97,
MISSING_VERSE_NUMBER,1 రాజులు,18,98,
MISSING_VERSE_NUMBER,1 రాజులు,18,99,
MISSING_VERSE_NUMBER,1 రాజులు,18,100,
MISSING_VERSE_NUMBER,1 రాజులు,18,101,
MISSING_VERSE_NUMBER,1 రాజులు,18,102,
MISSING_VERSE_NUMBER,1 రాజులు,18,103,
MISSING_VERSE_NUMBER,1 రాజులు,18,104,
MISSING_VERSE_NUMBER,1 రాజులు,18,105,
MISSING_VERSE_NUMBER,1 రాజులు,18,106,
MISSING_VERSE_NUMBER,1 రాజులు,18,107,
MISSING_VERSE_NUMBER,1 రాజులు,18,108,
MISSING_VERSE_NUMBER,1 రాజులు,18,109,
MISSING_VERSE_NUMBER,1 రాజులు,18,110,
MISSING_VERSE_NUMBER,1 రాజులు,18,111,
MISSING_VERSE_NUMBER,1 రాజులు,18,112,
MISSING_VERSE_NUMBER,1 రాజులు,18,113,
MISSING_VERSE_NUMBER,1 రాజులు,18,114,
MISSING_VERSE_NUMBER,1 రాజులు,18,115,
MISSING_VERSE_NUMBER,1 రాజులు,18,116,
MISSING_VERSE_NUMBER,1 రాజులు,18,117,
MISSING_VERSE_NUMBER,1 రాజులు,18,118,
MISSING_VERSE_NUMBER,1 రాజులు,18,119,
MISSING_VERSE_NUMBER,1 రాజులు,18,120,
MISSING_VERSE_NUMBER,1 రాజులు,18,121,
MISSING_VERSE_NUMBER,1 రాజులు,18,122,
MISSING_VERSE_NUMBER,1 రాజులు,18,123,
MISSING_VERSE_NUMBER,1 రాజులు,18,124,
MISSING_VERSE_NUMBER,1 రాజులు,18,125,
MISSING_VERSE_NUMBER,1 రాజులు,18,126,
MISSING_VERSE_NUMBER,1 రాజులు,18,127,
MISSING_VERSE_NUMBER,1 రాజులు,18,128,
MISSING_VERSE_NUMBER,1 రాజులు,18,129,
MISSING_VERSE_NUMBER,1 రాజులు,18,130,
MISSING_VERSE_NUMBER,1 రాజులు,18,131,
MISSING_VERSE_NUMBER,1 రాజులు,18,132,
MISSING_VERSE_NUMBER,1 రాజులు,18,133,
MISSING_VERSE_NUMBER,1 రాజులు,18,134,
MISSING_VERSE_NUMBER,1 రాజులు,18,135,
MISSING_VERSE_NUMBER,1 రాజులు,18,136,
MISSING_VERSE_NUMBER,1 రాజులు,18,137,
MISSING_VERSE_NUMBER,1 రాజులు,18,138,
MISSING_VERSE_NUMBER,1 రాజులు,18,139,
MISSING_VERSE_NUMBER,1 రాజులు,18,140,
MISSING_VERSE_NUMBER,1 రాజులు,18,141,
MISSING_VERSE_NUMBER,1 రాజులు,18,142,
MISSING_VERSE_NUMBER,1 రాజులు,18,143,
MISSING_VERSE_NUMBER,1 రాజులు,18,144,
MISSING_VERSE_NUMBER,1 రాజులు,18,145,
MISSING_VERSE_NUMBER,1 రాజులు,18,146,
MISSING_VERSE_NUMBER,1 రాజులు,18,147,
MISSING_VERSE_NUMBER,1 రాజులు,18,148,
MISSING_VERSE_NUMBER,1 రాజులు,18,149,
MISSING_VERSE_NUMBER,1 రాజులు,18,150,
MISSING_VERSE_NUMBER,1 రాజులు,18,151,
MISSING_VERSE_NUMBER,1 రాజులు,18,152,
MISSING_VERSE_NUMBER,1 రాజులు,18,153,
MISSING_VERSE_NUMBER,1 రాజులు,18,154,
MISSING_VERSE_NUMBER,1 రాజులు,18,155,
MISSING_VERSE_NUMBER,1 రాజులు,18,156,
MISSING_VERSE_NUMBER,1 రాజులు,18,157,
MISSING_VERSE_NUMBER,1 రాజులు,18,158,
MISSING_VERSE_NUMBER,1 రాజులు,18,159,
MISSING_VERSE_NUMBER,1 రాజులు,18,160,
MISSING_VERSE_NUMBER,1 రాజులు,18,161,
MISSING_VERSE_NUMBER,1 రాజులు,18,162,
MISSING_VERSE_NUMBER,1 రాజులు,18,163,
MISSING_VERSE_NUMBER,1 రాజులు,18,164,
MISSING_VERSE_NUMBER,1 రాజులు,18,165,
MISSING_VERSE_NUMBER,1 రాజులు,18,166,
MISSING_VERSE_NUMBER,1 రాజులు,18,167,
MISSING_VERSE_NUMBER,1 రాజులు,18,168,
MISSING_VERSE_NUMBER,1 రాజులు,18,169,
MISSING_VERSE_NUMBER,1 రాజులు,18,170,
MISSING_VERSE_NUMBER,1 రాజులు,18,171,
MISSING_VERSE_NUMBER,1 రాజులు,18,172,
MISSING_VERSE_NUMBER,1 రాజులు,18,173,
MISSING_VERSE_NUMBER,1 రాజులు,18,174,
MISSING_VERSE_NUMBER,1 రాజులు,18,175,
MISSING_VERSE_NUMBER,1 రాజులు,18,176,
MISSING_VERSE_NUMBER,1 రాజులు,18,177,
MISSING_VERSE_NUMBER,1 రాజులు,18,178,
MISSING_VERSE_NUMBER,1 రాజులు,18,179,
MISSING_VERSE_NUMBER,1 రాజులు,18,180,
MISSING_VERSE_NUMBER,1 రాజులు,18,181,
MISSING_VERSE_NUMBER,1 రాజులు,18,182,
MISSING_VERSE_NUMBER,1 రాజులు,18,183,
MISSING_VERSE_NUMBER,1 రాజులు,18,184,
MISSING_VERSE_NUMBER,1 రాజులు,18,185,
MISSING_VERSE_NUMBER,1 రాజులు,18,186,
